修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
質問,(step1側のみ/ノイズ) 鉄筋組立(5種類目),diff_only_ノイズ,質問/変更/鉄筋組立(5種類目),質問No:243,,,-
質問,(step1側のみ/ノイズ) 吊鉄筋加工,diff_only_ノイズ,質問/変更/吊鉄筋加工,質問No:244,,,-
質問,(step1側のみ/ノイズ) 吊鉄筋組立,diff_only_ノイズ,質問/変更/吊鉄筋組立,質問No:245,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/変更/終点,質問No:246,,,-
質問,(step1側のみ/ノイズ) S8'=0,diff_only_ノイズ,質問/変更/S8'=0,質問No:247,,,-
質問,(step1側のみ/ノイズ) Rs5'=代価表1枚目数量14行目,diff_only_ノイズ,質問/変更/Rs5'=代価表1枚目数量14行目,質問No:248,,,-
質問,(step1側のみ/ノイズ) Rs4'=代価表1枚目数量11行目,diff_only_ノイズ,質問/変更/Rs4'=代価表1枚目数量11行目,質問No:249,,,-
質問,(step1側のみ/ノイズ) Rs4'=代価表1枚目数量12行目,diff_only_ノイズ,質問/変更/Rs4'=代価表1枚目数量12行目,質問No:250,,,-
質問,(step1側のみ/ノイズ) Rs3'=代価表1枚目数量9行目,diff_only_ノイズ,質問/変更/Rs3'=代価表1枚目数量9行目,質問No:251,,,-
質問,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量7行目,diff_only_ノイズ,質問/変更/Rs2'=代価表1枚目数量7行目,質問No:252,,,-
質問,(step1側のみ/ノイズ) Rs1'=代価表1枚目数量5行目,diff_only_ノイズ,質問/変更/Rs1'=代価表1枚目数量5行目,質問No:253,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目5行目,diff_only_ノイズ,質問/変更/0=代価表1枚目5行目,質問No:254,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目5行目,diff_only_ノイズ,質問/変更/0=代価表1枚目5行目,質問No:255,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目7行目,diff_only_ノイズ,質問/変更/0=代価表1枚目7行目,質問No:256,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目7行目,diff_only_ノイズ,質問/変更/0=代価表1枚目7行目,質問No:257,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,質問/変更/0=代価表1枚目9行目,質問No:258,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目9行目,diff_only_ノイズ,質問/変更/0=代価表1枚目9行目,質問No:259,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,質問/変更/0=代価表1枚目11行目,質問No:260,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,質問/変更/0=代価表1枚目11行目,質問No:261,,,-
質問,(step1側のみ/ノイズ) Z1=1,diff_only_ノイズ,質問/変更/Z1=1,質問No:262,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目13行目,diff_only_ノイズ,質問/変更/0=代価表1枚目13行目,質問No:263,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目13行目,diff_only_ノイズ,質問/変更/0=代価表1枚目13行目,質問No:264,,,-
質問,(step1側のみ/ノイズ) Rts=代価表1枚目数量16行目,diff_only_ノイズ,質問/変更/Rts=代価表1枚目数量16行目,質問No:265,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目15行目,diff_only_ノイズ,質問/変更/0=代価表1枚目15行目,質問No:266,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目16行目,diff_only_ノイズ,質問/変更/0=代価表1枚目16行目,質問No:267,,,-
質問,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,質問/変更/CK=1,質問No:268,,,-
質問,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,質問/変更/Nex=0,質問No:269,,,-
質問,(step1側のみ/ノイズ) 代価表1枚目23行目=Lease,diff_only_ノイズ,質問/変更/代価表1枚目23行目=Lease,質問No:270,,,-
質問,(step1側のみ/ノイズ) Nleas=代価表1枚目単価23行目,diff_only_ノイズ,質問/変更/Nleas=代価表1枚目単価23行目,質問No:271,,,-
質問,(step1側のみ/ノイズ) ブロック実質量最大範囲区分,diff_only_ノイズ,質問/変更/ブロック実質量最大範囲区分,質問No:272,,,-
質問,(step1側のみ/ノイズ) Rt=0,diff_only_ノイズ,質問/変更/Rt=0,質問No:273,,,-
質問,(step1側のみ/ノイズ) nex=0,diff_only_ノイズ,質問/変更/nex=0,質問No:274,,,-
質問,(step1側のみ/ノイズ) 代価表1枚目24行目=lease,diff_only_ノイズ,質問/変更/代価表1枚目24行目=lease,質問No:275,,,-
質問,(step1側のみ/ノイズ) nleas=代価表1枚目単価24行目,diff_only_ノイズ,質問/変更/nleas=代価表1枚目単価24行目,質問No:276,,,-
質問,(step1側のみ/ノイズ) 型枠賃料使用単価切り替え区分,diff_only_ノイズ,質問/変更/型枠賃料使用単価切り替え区分,質問No:277,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目3行目,diff_only_ノイズ,質問/変更/0=代価表1枚目3行目,質問No:278,,,-
質問,(step1側のみ/ノイズ) 1=代価表1枚目3行目,diff_only_ノイズ,質問/変更/1=代価表1枚目3行目,質問No:279,,,-
質問,(step1側のみ/ノイズ) 型枠・打設計上区分,diff_only_ノイズ,質問/変更/型枠・打設計上区分,質問No:280,,,-
質問,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,質問/変更/CK=1,質問No:281,,,-
質問,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,質問/変更/製作区分,質問No:282,,,-
質問,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,質問/変更/製作区分,質問No:283,,,-
質問,(step1側のみ/ノイズ) brs=0,diff_only_ノイズ,質問/変更/brs=0,質問No:284,,,-
質問,(step1側のみ/ノイズ) b3'=0,diff_only_ノイズ,質問/変更/b3'=0,質問No:285,,,-
質問,(step1側のみ/ノイズ) Z1=2,diff_only_ノイズ,質問/変更/Z1=2,質問No:286,,,-
質問,(step1側のみ/ノイズ) Z1=3,diff_only_ノイズ,質問/変更/Z1=3,質問No:287,,,-
質問,(step1側のみ/ノイズ) V''=0,diff_only_ノイズ,質問/変更/V''=0,質問No:288,,,-
質問,(step1側のみ/ノイズ) Z1=4,diff_only_ノイズ,質問/変更/Z1=4,質問No:289,,,-
質問,(step1側のみ/ノイズ) V''=0,diff_only_ノイズ,質問/変更/V''=0,質問No:290,,,-
質問,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,質問/変更/製作区分,質問No:291,,,-
質問,(step1側のみ/ノイズ) A'=0,diff_only_ノイズ,質問/変更/A'=0,質問No:292,,,-
質問,(step1側のみ/ノイズ) 1=代価表1枚目2行目,diff_only_ノイズ,質問/変更/1=代価表1枚目2行目,質問No:293,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目2行目,diff_only_ノイズ,質問/変更/0=代価表1枚目2行目,質問No:294,,,-
質問,(step1側のみ/ノイズ) BKS=1,diff_only_ノイズ,質問/変更/BKS=1,質問No:295,,,-
質問,(step1側のみ/ノイズ) Rs1'=代価表1枚目数量6行目,diff_only_ノイズ,質問/変更/Rs1'=代価表1枚目数量6行目,質問No:296,,,-
質問,(step1側のみ/ノイズ) Rs2'=代価表1枚目数量8行目,diff_only_ノイズ,質問/変更/Rs2'=代価表1枚目数量8行目,質問No:297,,,-
質問,(step1側のみ/ノイズ) Rs3'=代価表1枚目数量10行目,diff_only_ノイズ,質問/変更/Rs3'=代価表1枚目数量10行目,質問No:298,,,-
質問,(step1側のみ/ノイズ) Rs5'=代価表1枚目数量13行目,diff_only_ノイズ,質問/変更/Rs5'=代価表1枚目数量13行目,質問No:299,,,-
質問,(step1側のみ/ノイズ) Rts=代価表1枚目数量15行目,diff_only_ノイズ,質問/変更/Rts=代価表1枚目数量15行目,質問No:300,,,-
質問,(step1側のみ/ノイズ) BKS=2,diff_only_ノイズ,質問/変更/BKS=2,質問No:301,,,-
質問,(step1側のみ/ノイズ) BKS=3,diff_only_ノイズ,質問/変更/BKS=3,質問No:302,,,-
質問,(step1側のみ/ノイズ) BKS=4,diff_only_ノイズ,質問/変更/BKS=4,質問No:303,,,-
質問,(step1側のみ/ノイズ) BKS=5,diff_only_ノイズ,質問/変更/BKS=5,質問No:304,,,-
質問,(step1側のみ/ノイズ) Rs1=0,diff_only_ノイズ,質問/変更/Rs1=0,質問No:305,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,質問/変更/0=代価表1枚目6行目,質問No:306,,,-
質問,(step1側のみ/ノイズ) Rs2=0,diff_only_ノイズ,質問/変更/Rs2=0,質問No:307,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,質問/変更/0=代価表1枚目8行目,質問No:308,,,-
質問,(step1側のみ/ノイズ) Rs3=0,diff_only_ノイズ,質問/変更/Rs3=0,質問No:309,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,質問/変更/0=代価表1枚目10行目,質問No:310,,,-
質問,(step1側のみ/ノイズ) Rs4=0,diff_only_ノイズ,質問/変更/Rs4=0,質問No:311,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目12行目,diff_only_ノイズ,質問/変更/0=代価表1枚目12行目,質問No:312,,,-
質問,(step1側のみ/ノイズ) Rs5=0,diff_only_ノイズ,質問/変更/Rs5=0,質問No:313,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目14行目,diff_only_ノイズ,質問/変更/0=代価表1枚目14行目,質問No:314,,,-
質問,(step1側のみ/ノイズ) Rs1=0,diff_only_ノイズ,質問/変更/Rs1=0,質問No:315,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目6行目,diff_only_ノイズ,質問/変更/0=代価表1枚目6行目,質問No:316,,,-
質問,(step1側のみ/ノイズ) Rs2=0,diff_only_ノイズ,質問/変更/Rs2=0,質問No:317,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,質問/変更/0=代価表1枚目8行目,質問No:318,,,-
質問,(step1側のみ/ノイズ) Rs3=0,diff_only_ノイズ,質問/変更/Rs3=0,質問No:319,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,質問/変更/0=代価表1枚目10行目,質問No:320,,,-
質問,(step1側のみ/ノイズ) Rs4=0,diff_only_ノイズ,質問/変更/Rs4=0,質問No:321,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目12行目,diff_only_ノイズ,質問/変更/0=代価表1枚目12行目,質問No:322,,,-
質問,(step1側のみ/ノイズ) Rs5=0,diff_only_ノイズ,質問/変更/Rs5=0,質問No:323,,,-
質問,(step1側のみ/ノイズ) 0=代価表1枚目14行目,diff_only_ノイズ,質問/変更/0=代価表1枚目14行目,質問No:324,,,-
質問,(step1側のみ/ノイズ) 製作区分,diff_only_ノイズ,質問/変更/製作区分,質問No:325,,,-
質問,(step1側のみ/ノイズ) 異形ブロック製作工 コンクリート打設工(市場単価),diff_only_ノイズ,質問/追加/異形ブロック製作工 コンクリート打設工(市場単価),質問No:155,,,-
質問,(step1側のみ/ノイズ) 一体魚礁用鋼製型枠賃料,diff_only_ノイズ,質問/追加/一体魚礁用鋼製型枠賃料,質問No:199,,,-
質問,(step1側のみ/要確認(未解釈)) 使用鉄筋の単位選択,diff_only_要確認(未解釈),質問/削除/使用鉄筋の単位選択,質問No:3,,,-
質問,(step1側のみ/要確認(未解釈)) 施工規模,diff_only_要確認(未解釈),質問/削除/施工規模,質問No:7,,,-
質問,(step1側のみ/要確認(未解釈)) 使用鉄筋の単位選択,diff_only_要確認(未解釈),質問/削除/使用鉄筋の単位選択,質問No:17,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の異形棒鋼の選択(D10),diff_only_要確認(未解釈),質問/削除/1種類目の異形棒鋼の選択(D10),質問No:28,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の異形棒鋼の選択(D13),diff_only_要確認(未解釈),質問/削除/1種類目の異形棒鋼の選択(D13),質問No:29,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の異形棒鋼の選択(D16),diff_only_要確認(未解釈),質問/削除/1種類目の異形棒鋼の選択(D16),質問No:30,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の異形棒鋼の選択(D19),diff_only_要確認(未解釈),質問/削除/1種類目の異形棒鋼の選択(D19),質問No:31,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の異形棒鋼の選択(D22),diff_only_要確認(未解釈),質問/削除/1種類目の異形棒鋼の選択(D22),質問No:32,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の異形棒鋼の選択(D25),diff_only_要確認(未解釈),質問/削除/1種類目の異形棒鋼の選択(D25),質問No:33,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の異形棒鋼の選択(D29),diff_only_要確認(未解釈),質問/削除/1種類目の異形棒鋼の選択(D29),質問No:34,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の異形棒鋼の選択(D10),diff_only_要確認(未解釈),質問/削除/2種類目の異形棒鋼の選択(D10),質問No:38,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の異形棒鋼の選択(D13),diff_only_要確認(未解釈),質問/削除/2種類目の異形棒鋼の選択(D13),質問No:39,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の異形棒鋼の選択(D16),diff_only_要確認(未解釈),質問/削除/2種類目の異形棒鋼の選択(D16),質問No:40,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の異形棒鋼の選択(D19),diff_only_要確認(未解釈),質問/削除/2種類目の異形棒鋼の選択(D19),質問No:41,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の異形棒鋼の選択(D22),diff_only_要確認(未解釈),質問/削除/2種類目の異形棒鋼の選択(D22),質問No:42,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の異形棒鋼の選択(D25),diff_only_要確認(未解釈),質問/削除/2種類目の異形棒鋼の選択(D25),質問No:43,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の異形棒鋼の選択(D29),diff_only_要確認(未解釈),質問/削除/2種類目の異形棒鋼の選択(D29),質問No:44,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の異形棒鋼の選択(D10),diff_only_要確認(未解釈),質問/削除/3種類目の異形棒鋼の選択(D10),質問No:48,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の異形棒鋼の選択(D13),diff_only_要確認(未解釈),質問/削除/3種類目の異形棒鋼の選択(D13),質問No:49,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の異形棒鋼の選択(D16),diff_only_要確認(未解釈),質問/削除/3種類目の異形棒鋼の選択(D16),質問No:50,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の異形棒鋼の選択(D19),diff_only_要確認(未解釈),質問/削除/3種類目の異形棒鋼の選択(D19),質問No:51,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の異形棒鋼の選択(D22),diff_only_要確認(未解釈),質問/削除/3種類目の異形棒鋼の選択(D22),質問No:52,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の異形棒鋼の選択(D25),diff_only_要確認(未解釈),質問/削除/3種類目の異形棒鋼の選択(D25),質問No:53,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の異形棒鋼の選択(D29),diff_only_要確認(未解釈),質問/削除/3種類目の異形棒鋼の選択(D29),質問No:54,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の異形棒鋼の選択(D10),diff_only_要確認(未解釈),質問/削除/4種類目の異形棒鋼の選択(D10),質問No:58,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の異形棒鋼の選択(D13),diff_only_要確認(未解釈),質問/削除/4種類目の異形棒鋼の選択(D13),質問No:59,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の異形棒鋼の選択(D16),diff_only_要確認(未解釈),質問/削除/4種類目の異形棒鋼の選択(D16),質問No:60,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の異形棒鋼の選択(D19),diff_only_要確認(未解釈),質問/削除/4種類目の異形棒鋼の選択(D19),質問No:61,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の異形棒鋼の選択(D22),diff_only_要確認(未解釈),質問/削除/4種類目の異形棒鋼の選択(D22),質問No:62,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の異形棒鋼の選択(D25),diff_only_要確認(未解釈),質問/削除/4種類目の異形棒鋼の選択(D25),質問No:63,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の異形棒鋼の選択(D29),diff_only_要確認(未解釈),質問/削除/4種類目の異形棒鋼の選択(D29),質問No:64,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の異形棒鋼の選択(D10),diff_only_要確認(未解釈),質問/削除/5種類目の異形棒鋼の選択(D10),質問No:68,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の異形棒鋼の選択(D13),diff_only_要確認(未解釈),質問/削除/5種類目の異形棒鋼の選択(D13),質問No:69,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の異形棒鋼の選択(D16),diff_only_要確認(未解釈),質問/削除/5種類目の異形棒鋼の選択(D16),質問No:70,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の異形棒鋼の選択(D19),diff_only_要確認(未解釈),質問/削除/5種類目の異形棒鋼の選択(D19),質問No:71,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の異形棒鋼の選択(D22),diff_only_要確認(未解釈),質問/削除/5種類目の異形棒鋼の選択(D22),質問No:72,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の異形棒鋼の選択(D25),diff_only_要確認(未解釈),質問/削除/5種類目の異形棒鋼の選択(D25),質問No:73,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の異形棒鋼の選択(D29),diff_only_要確認(未解釈),質問/削除/5種類目の異形棒鋼の選択(D29),質問No:74,,,-
質問,(step1側のみ/要確認(未解釈)) 使用鉄筋の単位選択,diff_only_要確認(未解釈),質問/削除/使用鉄筋の単位選択,質問No:75,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の丸鋼の選択(φ9),diff_only_要確認(未解釈),質問/削除/1種類目の丸鋼の選択(φ9),質問No:79,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋工,diff_only_要確認(未解釈),質問/削除/鉄筋工,質問No:80,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋工,diff_only_要確認(未解釈),質問/削除/吊鉄筋工,質問No:81,,,-
質問,(step1側のみ/要確認(未解釈)) 使用鉄筋の単位選択,diff_only_要確認(未解釈),質問/削除/使用鉄筋の単位選択,質問No:83,,,-
質問,(step1側のみ/要確認(未解釈)) 使用鉄筋の単位選択,diff_only_要確認(未解釈),質問/削除/使用鉄筋の単位選択,質問No:87,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の丸鋼の選択(φ25),diff_only_要確認(未解釈),質問/削除/1種類目の丸鋼の選択(φ25),質問No:88,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の丸鋼の選択(φ22),diff_only_要確認(未解釈),質問/削除/1種類目の丸鋼の選択(φ22),質問No:89,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の丸鋼の選択(φ19),diff_only_要確認(未解釈),質問/削除/1種類目の丸鋼の選択(φ19),質問No:90,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の丸鋼の選択(φ16),diff_only_要確認(未解釈),質問/削除/1種類目の丸鋼の選択(φ16),質問No:91,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ9),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ9),質問No:94,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ13),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ13),質問No:96,,,-
質問,(step1側のみ/要確認(未解釈)) 1種類目の丸鋼の選択(φ13),diff_only_要確認(未解釈),質問/削除/1種類目の丸鋼の選択(φ13),質問No:97,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の丸鋼の選択(φ9),diff_only_要確認(未解釈),質問/削除/2種類目の丸鋼の選択(φ9),質問No:98,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の単位選択,diff_only_要確認(未解釈),質問/削除/吊鉄筋の単位選択,質問No:99,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の丸鋼の選択(φ13),diff_only_要確認(未解釈),質問/削除/2種類目の丸鋼の選択(φ13),質問No:100,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ16),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ16),質問No:101,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ19),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ19),質問No:102,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ22),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ22),質問No:103,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ23),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ23),質問No:104,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ25),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ25),質問No:105,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ28),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ28),質問No:106,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ32),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ32),質問No:107,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ34),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ34),質問No:108,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ36),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ36),質問No:109,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ42),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ42),質問No:110,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ44),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ44),質問No:111,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ48),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ48),質問No:112,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ55),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ55),質問No:113,,,-
質問,(step1側のみ/要確認(未解釈)) 吊鉄筋の選択(φ38),diff_only_要確認(未解釈),質問/削除/吊鉄筋の選択(φ38),質問No:114,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の丸鋼の選択(φ16),diff_only_要確認(未解釈),質問/削除/2種類目の丸鋼の選択(φ16),質問No:115,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の丸鋼の選択(φ19),diff_only_要確認(未解釈),質問/削除/2種類目の丸鋼の選択(φ19),質問No:116,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の丸鋼の選択(φ22),diff_only_要確認(未解釈),質問/削除/2種類目の丸鋼の選択(φ22),質問No:117,,,-
質問,(step1側のみ/要確認(未解釈)) 2種類目の丸鋼の選択(φ25),diff_only_要確認(未解釈),質問/削除/2種類目の丸鋼の選択(φ25),質問No:118,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の丸鋼の選択(φ9),diff_only_要確認(未解釈),質問/削除/3種類目の丸鋼の選択(φ9),質問No:119,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の丸鋼の選択(φ13),diff_only_要確認(未解釈),質問/削除/3種類目の丸鋼の選択(φ13),質問No:120,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の丸鋼の選択(φ16),diff_only_要確認(未解釈),質問/削除/3種類目の丸鋼の選択(φ16),質問No:121,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の丸鋼の選択(φ19),diff_only_要確認(未解釈),質問/削除/3種類目の丸鋼の選択(φ19),質問No:122,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の丸鋼の選択(φ22),diff_only_要確認(未解釈),質問/削除/3種類目の丸鋼の選択(φ22),質問No:123,,,-
質問,(step1側のみ/要確認(未解釈)) 3種類目の丸鋼の選択(φ25),diff_only_要確認(未解釈),質問/削除/3種類目の丸鋼の選択(φ25),質問No:124,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の丸鋼の選択(φ9),diff_only_要確認(未解釈),質問/削除/4種類目の丸鋼の選択(φ9),質問No:125,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の丸鋼の選択(φ13),diff_only_要確認(未解釈),質問/削除/4種類目の丸鋼の選択(φ13),質問No:126,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の丸鋼の選択(φ16),diff_only_要確認(未解釈),質問/削除/4種類目の丸鋼の選択(φ16),質問No:127,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の丸鋼の選択(φ19),diff_only_要確認(未解釈),質問/削除/4種類目の丸鋼の選択(φ19),質問No:128,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の丸鋼の選択(φ22),diff_only_要確認(未解釈),質問/削除/4種類目の丸鋼の選択(φ22),質問No:129,,,-
質問,(step1側のみ/要確認(未解釈)) 4種類目の丸鋼の選択(φ25),diff_only_要確認(未解釈),質問/削除/4種類目の丸鋼の選択(φ25),質問No:130,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の丸鋼の選択(φ9),diff_only_要確認(未解釈),質問/削除/5種類目の丸鋼の選択(φ9),質問No:131,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の丸鋼の選択(φ13),diff_only_要確認(未解釈),質問/削除/5種類目の丸鋼の選択(φ13),質問No:132,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の丸鋼の選択(φ16),diff_only_要確認(未解釈),質問/削除/5種類目の丸鋼の選択(φ16),質問No:133,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の丸鋼の選択(φ19),diff_only_要確認(未解釈),質問/削除/5種類目の丸鋼の選択(φ19),質問No:134,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の丸鋼の選択(φ22),diff_only_要確認(未解釈),質問/削除/5種類目の丸鋼の選択(φ22),質問No:135,,,-
質問,(step1側のみ/要確認(未解釈)) 5種類目の丸鋼の選択(φ25),diff_only_要確認(未解釈),質問/削除/5種類目の丸鋼の選択(φ25),質問No:136,,,-
質問,(step1側のみ/要確認(未解釈)) 週休2日補正有無,diff_only_要確認(未解釈),質問/削除/週休2日補正有無,質問No:146,,,-
質問,(step1側のみ/要確認(未解釈)) システム分岐,diff_only_要確認(未解釈),質問/削除/システム分岐,質問No:148,,,-
質問,(step1側のみ/要確認(未解釈)) 週休2日補正の選択,diff_only_要確認(未解釈),質問/削除/週休2日補正の選択,質問No:156,,,-
質問,(step1側のみ/要確認(未解釈)) 規格・仕様区分,diff_only_要確認(未解釈),質問/削除/規格・仕様区分,質問No:164,,,-
質問,(step1側のみ/要確認(未解釈)) 時間的制約+夜間作業,diff_only_要確認(未解釈),質問/削除/時間的制約+夜間作業,質問No:165,,,-
質問,(step1側のみ/要確認(未解釈)) トンネル内作業の補正,diff_only_要確認(未解釈),質問/削除/トンネル内作業の補正,質問No:166,,,-
