修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
質問,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,質問/変更/4wh=1,質問No:217,,,-
質問,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,質問/変更/N~4wh=1,質問No:218,,,-
質問,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,質問/変更/c4wh=1,質問No:219,,,-
質問,(step1側のみ/ノイズ) 週休2日補正有無,diff_only_ノイズ,質問/変更/週休2日補正有無,質問No:220,,,-
質問,(step1側のみ/ノイズ) システム分岐,diff_only_ノイズ,質問/変更/システム分岐,質問No:221,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/変更/週休2日補正の選択,質問No:222,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択(閉所・交替),diff_only_ノイズ,質問/変更/週休2日補正の選択(閉所・交替),質問No:223,,,-
質問,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,質問/変更/発注区分による週休2日補正の適用,質問No:224,,,-
質問,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,質問/変更/K4W=1,質問No:225,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/変更/終点,質問No:226,,,-
質問,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,質問/変更/4wh=1,質問No:227,,,-
質問,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,質問/変更/N~4wh=1,質問No:228,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/変更/週休2日補正の選択,質問No:229,,,-
質問,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,質問/変更/交替制による週休2日補正適用,質問No:230,,,-
質問,(step1側のみ/ノイズ) 省庁判定,diff_only_ノイズ,質問/変更/省庁判定,質問No:231,,,-
質問,(step1側のみ/ノイズ) 歩掛区分,diff_only_ノイズ,質問/変更/歩掛区分,質問No:232,,,-
質問,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,質問/変更/農水省旧週休2日補正選択判定,質問No:233,,,-
質問,(step1側のみ/ノイズ) 週休2日補正有無,diff_only_ノイズ,質問/変更/週休2日補正有無,質問No:234,,,-
質問,(step1側のみ/ノイズ) システム分岐,diff_only_ノイズ,質問/変更/システム分岐,質問No:235,,,-
質問,(step1側のみ/ノイズ) 週休2日グループの選択,diff_only_ノイズ,質問/変更/週休2日グループの選択,質問No:236,,,-
質問,(step1側のみ/ノイズ) 歩掛区分,diff_only_ノイズ,質問/変更/歩掛区分,質問No:237,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/変更/週休2日補正の選択,質問No:238,,,-
質問,(step1側のみ/ノイズ) 省庁判定,diff_only_ノイズ,質問/変更/省庁判定,質問No:239,,,-
質問,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,質問/変更/発注区分による週休2日補正の適用,質問No:240,,,-
質問,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,質問/変更/K4W=1,質問No:241,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/変更/終点,質問No:242,,,-
質問,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,質問/変更/K4Wb=1,質問No:243,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の判定,diff_only_ノイズ,質問/変更/週休2日補正の判定,質問No:244,,,-
質問,(step1側のみ/ノイズ) 省庁判定,diff_only_ノイズ,質問/変更/省庁判定,質問No:245,,,-
質問,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,質問/変更/4wh=1,質問No:246,,,-
質問,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,質問/変更/N~4wh=1,質問No:247,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/変更/週休2日補正の選択,質問No:248,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択(閉所・交替),diff_only_ノイズ,質問/変更/週休2日補正の選択(閉所・交替),質問No:249,,,-
質問,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,質問/変更/農水省旧週休2日補正選択判定,質問No:252,,,-
質問,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,質問/変更/交替制による週休2日補正適用,質問No:253,,,-
質問,(step1側のみ/ノイズ) 動作分岐,diff_only_ノイズ,質問/変更/動作分岐,質問No:254,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/変更/週休2日補正の選択,質問No:255,,,-
質問,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,質問/変更/農水省旧週休2日補正選択判定,質問No:256,,,-
質問,(step1側のみ/ノイズ) 週休2日補正有無,diff_only_ノイズ,質問/変更/週休2日補正有無,質問No:257,,,-
質問,(step1側のみ/ノイズ) システム分岐,diff_only_ノイズ,質問/変更/システム分岐,質問No:258,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/変更/週休2日補正の選択,質問No:259,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/変更/週休2日補正の選択,質問No:260,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の適用区分,diff_only_ノイズ,質問/変更/週休2日補正の適用区分,質問No:261,,,-
質問,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,質問/変更/発注区分による週休2日補正の適用,質問No:262,,,-
質問,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,質問/変更/K4W=1,質問No:263,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/変更/終点,質問No:264,,,-
質問,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,質問/変更/K4Wb=1,質問No:265,,,-
質問,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,質問/変更/4wh=1,質問No:266,,,-
質問,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,質問/変更/N~4wh=1,質問No:267,,,-
質問,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,質問/変更/交替制による週休2日補正適用,質問No:268,,,-
質問,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,質問/変更/c4wh=1,質問No:269,,,-
質問,(step1側のみ/カバー済) 空練りモルタル(普通),diff_only_カバー済,質問/削除/空練りモルタル(普通),質問No:13,,,-
質問,(step1側のみ/過剰:妥当) モルタル練工,diff_only_過剰:妥当,質問/削除/モルタル練工,質問No:23,妥当,修正方針『空練りモルタル関連を削除』に該当(モルタル練工質問の削除)。,-
質問,(step1側のみ/カバー済) 空練りモルタル(高炉),diff_only_カバー済,質問/削除/空練りモルタル(高炉),質問No:25,,,-
質問,(step1側のみ/過剰:軽微) 年度切替用,diff_only_過剰:軽微,質問/削除/年度切替用,質問No:76,軽微,"年度切替用の内部ノードの削除。修正方針に明記なし。旧2025→新2026の年度切替機構に
伴う可能性が高いが断定不可。要突合。
",-
質問,(step1側のみ/過剰:軽微) 年度切替用,diff_only_過剰:軽微,質問/削除/年度切替用,質問No:77,軽微,"年度切替用の内部ノードの削除。修正方針に明記なし。旧2025→新2026の年度切替機構に
伴う可能性が高いが断定不可。要突合。
",-
質問,(step1側のみ/ノイズ) 省庁区分,diff_only_ノイズ,質問/削除/省庁区分,質問No:78,,,-
質問,(step1側のみ/ノイズ) 敷材料の種類,diff_only_ノイズ,質問/削除/敷材料の種類,質問No:79,,,-
質問,(step1側のみ/ノイズ) 週休2日補正有無,diff_only_ノイズ,質問/削除/週休2日補正有無,質問No:270,,,-
質問,(step1側のみ/ノイズ) システム分岐,diff_only_ノイズ,質問/削除/システム分岐,質問No:271,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/削除/週休2日補正の選択,質問No:272,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,質問/削除/週休2日補正の選択,質問No:273,,,-
質問,(step1側のみ/ノイズ) 週休2日補正の適用区分,diff_only_ノイズ,質問/削除/週休2日補正の適用区分,質問No:274,,,-
質問,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,質問/削除/発注区分による週休2日補正の適用,質問No:275,,,-
質問,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,質問/削除/K4W=1,質問No:276,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/削除/終点,質問No:277,,,-
質問,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,質問/削除/K4Wb=1,質問No:278,,,-
質問,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,質問/削除/4wh=1,質問No:279,,,-
質問,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,質問/削除/N~4wh=1,質問No:280,,,-
質問,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,質問/削除/交替制による週休2日補正適用,質問No:281,,,-
質問,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,質問/削除/c4wh=1,質問No:282,,,-
選択肢,(step1側のみ/ノイズ) K=0,diff_only_ノイズ,選択肢/追加/K=0,質問No:154,,,-
選択肢,(step1側のみ/ノイズ) K=0,diff_only_ノイズ,選択肢/追加/K=0,質問No:154,,,-
選択肢,(step1側のみ/ノイズ) K=0,diff_only_ノイズ,選択肢/追加/K=0,質問No:154,,,-
選択肢,(step1側のみ/ノイズ) K=0,diff_only_ノイズ,選択肢/追加/K=0,質問No:154,,,-
選択肢,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,選択肢/追加/t2=0,質問No:168,,,-
選択肢,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,選択肢/追加/t2=0,質問No:168,,,-
選択肢,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,選択肢/追加/t2=0,質問No:168,,,-
選択肢,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,選択肢/追加/t2=0,質問No:168,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:169,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:169,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:169,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:169,,,-
選択肢,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,選択肢/追加/t2=0,質問No:186,,,-
選択肢,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,選択肢/追加/t2=0,質問No:186,,,-
選択肢,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,選択肢/追加/t2=0,質問No:186,,,-
選択肢,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,選択肢/追加/t2=0,質問No:186,,,-
選択肢,(step1側のみ/ノイズ) t=0,diff_only_ノイズ,選択肢/追加/t=0,質問No:187,,,-
選択肢,(step1側のみ/ノイズ) t=0,diff_only_ノイズ,選択肢/追加/t=0,質問No:187,,,-
選択肢,(step1側のみ/ノイズ) t=0,diff_only_ノイズ,選択肢/追加/t=0,質問No:187,,,-
選択肢,(step1側のみ/ノイズ) t=0,diff_only_ノイズ,選択肢/追加/t=0,質問No:187,,,-
選択肢,(step1側のみ/ノイズ) t3=0,diff_only_ノイズ,選択肢/追加/t3=0,質問No:188,,,-
選択肢,(step1側のみ/ノイズ) t3=0,diff_only_ノイズ,選択肢/追加/t3=0,質問No:188,,,-
選択肢,(step1側のみ/ノイズ) t3=0,diff_only_ノイズ,選択肢/追加/t3=0,質問No:188,,,-
選択肢,(step1側のみ/ノイズ) t3=0,diff_only_ノイズ,選択肢/追加/t3=0,質問No:188,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:215,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:215,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:215,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:215,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:217,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:217,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:217,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:217,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:218,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:218,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:218,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:218,,,-
選択肢,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,選択肢/追加/c4wh=1,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,選択肢/追加/c4wh=1,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,選択肢/追加/c4wh=1,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,選択肢/追加/c4wh=1,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:225,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:225,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:225,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:225,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:227,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:227,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:227,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:227,,,-
選択肢,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,選択肢/追加/K4Wb=1,質問No:243,,,-
選択肢,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,選択肢/追加/K4Wb=1,質問No:243,,,-
選択肢,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,選択肢/追加/K4Wb=1,質問No:243,,,-
選択肢,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,選択肢/追加/K4Wb=1,質問No:243,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:246,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:246,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:246,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:246,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:247,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:247,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:247,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:247,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:263,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:263,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:263,,,-
選択肢,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,選択肢/追加/K4W=1,質問No:263,,,-
選択肢,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,選択肢/追加/K4Wb=1,質問No:265,,,-
選択肢,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,選択肢/追加/K4Wb=1,質問No:265,,,-
選択肢,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,選択肢/追加/K4Wb=1,質問No:265,,,-
選択肢,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,選択肢/追加/K4Wb=1,質問No:265,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:266,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:266,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:266,,,-
選択肢,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,選択肢/追加/4wh=1,質問No:266,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:267,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:267,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:267,,,-
選択肢,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,選択肢/追加/N~4wh=1,質問No:267,,,-
選択肢,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,選択肢/追加/c4wh=1,質問No:269,,,-
選択肢,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,選択肢/追加/c4wh=1,質問No:269,,,-
選択肢,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,選択肢/追加/c4wh=1,質問No:269,,,-
選択肢,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,選択肢/追加/c4wh=1,質問No:269,,,-
選択肢,(step1側のみ/ノイズ) 敷材料の種類,diff_only_ノイズ,選択肢/削除/敷材料の種類,質問No:10,,,-
選択肢,(step1側のみ/ノイズ) 敷材料の種類,diff_only_ノイズ,選択肢/削除/敷材料の種類,質問No:10,,,-
選択肢,(step1側のみ/ノイズ) 特殊インターロッキングブロック材料の単位選択,diff_only_ノイズ,選択肢/削除/特殊インターロッキングブロック材料の単位選択,質問No:160,,,-
選択肢,(step1側のみ/ノイズ) 特殊インターロッキングブロック材料の単位選択,diff_only_ノイズ,選択肢/削除/特殊インターロッキングブロック材料の単位選択,質問No:160,,,-
選択肢,(step1側のみ/ノイズ) 特殊インターロッキングブロック材料の単位選択,diff_only_ノイズ,選択肢/削除/特殊インターロッキングブロック材料の単位選択,質問No:160,,,-
選択肢,(step1側のみ/ノイズ) 特殊インターロッキングブロック材料の単位選択,diff_only_ノイズ,選択肢/削除/特殊インターロッキングブロック材料の単位選択,質問No:160,,,-
選択肢,(step1側のみ/ノイズ) 特殊インターロッキングブロックの寸法,diff_only_ノイズ,選択肢/削除/特殊インターロッキングブロックの寸法,質問No:161,,,-
選択肢,(step1側のみ/ノイズ) 特殊インターロッキングブロックの寸法,diff_only_ノイズ,選択肢/削除/特殊インターロッキングブロックの寸法,質問No:161,,,-
選択肢,(step1側のみ/ノイズ) 特殊インターロッキングブロックの寸法,diff_only_ノイズ,選択肢/削除/特殊インターロッキングブロックの寸法,質問No:161,,,-
選択肢,(step1側のみ/ノイズ) 特殊インターロッキングブロックの寸法,diff_only_ノイズ,選択肢/削除/特殊インターロッキングブロックの寸法,質問No:161,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目4行目=SbP,diff_only_ノイズ,選択肢/削除/代価表1枚目4行目=SbP,質問No:162,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目4行目=SbP,diff_only_ノイズ,選択肢/削除/代価表1枚目4行目=SbP,質問No:162,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目4行目=SbP,diff_only_ノイズ,選択肢/削除/代価表1枚目4行目=SbP,質問No:162,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目4行目=SbP,diff_only_ノイズ,選択肢/削除/代価表1枚目4行目=SbP,質問No:162,,,-
選択肢,(step1側のみ/ノイズ) 規格選択(補正なし),diff_only_ノイズ,選択肢/削除/規格選択(補正なし),質問No:172,,,-
選択肢,(step1側のみ/ノイズ) 規格選択(補正なし),diff_only_ノイズ,選択肢/削除/規格選択(補正なし),質問No:172,,,-
選択肢,(step1側のみ/ノイズ) 規格選択(補正なし),diff_only_ノイズ,選択肢/削除/規格選択(補正なし),質問No:172,,,-
選択肢,(step1側のみ/ノイズ) 規格選択(補正なし),diff_only_ノイズ,選択肢/削除/規格選択(補正なし),質問No:172,,,-
選択肢,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=6cm),diff_only_ノイズ,選択肢/削除/控除するインターロッキングブロック(T=6cm),質問No:177,,,-
選択肢,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=6cm),diff_only_ノイズ,選択肢/削除/控除するインターロッキングブロック(T=6cm),質問No:177,,,-
選択肢,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=6cm),diff_only_ノイズ,選択肢/削除/控除するインターロッキングブロック(T=6cm),質問No:177,,,-
選択肢,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=6cm),diff_only_ノイズ,選択肢/削除/控除するインターロッキングブロック(T=6cm),質問No:177,,,-
選択肢,(step1側のみ/ノイズ) 規格区分,diff_only_ノイズ,選択肢/削除/規格区分,質問No:184,,,-
選択肢,(step1側のみ/ノイズ) 規格区分,diff_only_ノイズ,選択肢/削除/規格区分,質問No:184,,,-
選択肢,(step1側のみ/ノイズ) 規格区分,diff_only_ノイズ,選択肢/削除/規格区分,質問No:184,,,-
選択肢,(step1側のみ/ノイズ) 規格区分,diff_only_ノイズ,選択肢/削除/規格区分,質問No:184,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目1行目=S_PRC,diff_only_ノイズ,選択肢/削除/代価表1枚目1行目=S_PRC,質問No:199,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目1行目=S_PRC,diff_only_ノイズ,選択肢/削除/代価表1枚目1行目=S_PRC,質問No:199,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目1行目=S_PRC,diff_only_ノイズ,選択肢/削除/代価表1枚目1行目=S_PRC,質問No:199,,,-
選択肢,(step1側のみ/ノイズ) 代価表1枚目1行目=S_PRC,diff_only_ノイズ,選択肢/削除/代価表1枚目1行目=S_PRC,質問No:199,,,-
選択肢,(step1側のみ/ノイズ) S_PRC=代価表1枚目単価1行目,diff_only_ノイズ,選択肢/削除/S_PRC=代価表1枚目単価1行目,質問No:206,,,-
選択肢,(step1側のみ/ノイズ) S_PRC=代価表1枚目単価1行目,diff_only_ノイズ,選択肢/削除/S_PRC=代価表1枚目単価1行目,質問No:206,,,-
選択肢,(step1側のみ/ノイズ) S_PRC=代価表1枚目単価1行目,diff_only_ノイズ,選択肢/削除/S_PRC=代価表1枚目単価1行目,質問No:206,,,-
選択肢,(step1側のみ/ノイズ) S_PRC=代価表1枚目単価1行目,diff_only_ノイズ,選択肢/削除/S_PRC=代価表1枚目単価1行目,質問No:206,,,-
選択肢,(step1側のみ/ノイズ) SPRBK=代価表1枚目単価2行目,diff_only_ノイズ,選択肢/削除/SPRBK=代価表1枚目単価2行目,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) SPRBK=代価表1枚目単価2行目,diff_only_ノイズ,選択肢/削除/SPRBK=代価表1枚目単価2行目,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) SPRBK=代価表1枚目単価2行目,diff_only_ノイズ,選択肢/削除/SPRBK=代価表1枚目単価2行目,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) SPRBK=代価表1枚目単価2行目,diff_only_ノイズ,選択肢/削除/SPRBK=代価表1枚目単価2行目,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) SQUBK=代価表1枚目数量2行目,diff_only_ノイズ,選択肢/削除/SQUBK=代価表1枚目数量2行目,質問No:208,,,-
選択肢,(step1側のみ/ノイズ) SQUBK=代価表1枚目数量2行目,diff_only_ノイズ,選択肢/削除/SQUBK=代価表1枚目数量2行目,質問No:208,,,-
選択肢,(step1側のみ/ノイズ) SQUBK=代価表1枚目数量2行目,diff_only_ノイズ,選択肢/削除/SQUBK=代価表1枚目数量2行目,質問No:208,,,-
選択肢,(step1側のみ/ノイズ) SQUBK=代価表1枚目数量2行目,diff_only_ノイズ,選択肢/削除/SQUBK=代価表1枚目数量2行目,質問No:208,,,-
選択肢,(step1側のみ/ノイズ) S_PRD=代価表1枚目単価2行目,diff_only_ノイズ,選択肢/削除/S_PRD=代価表1枚目単価2行目,質問No:209,,,-
選択肢,(step1側のみ/ノイズ) S_PRD=代価表1枚目単価2行目,diff_only_ノイズ,選択肢/削除/S_PRD=代価表1枚目単価2行目,質問No:209,,,-
選択肢,(step1側のみ/ノイズ) S_PRD=代価表1枚目単価2行目,diff_only_ノイズ,選択肢/削除/S_PRD=代価表1枚目単価2行目,質問No:209,,,-
選択肢,(step1側のみ/ノイズ) S_PRD=代価表1枚目単価2行目,diff_only_ノイズ,選択肢/削除/S_PRD=代価表1枚目単価2行目,質問No:209,,,-
選択肢,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,選択肢/削除/交替制による週休2日補正適用,質問No:230,,,-
選択肢,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,選択肢/削除/交替制による週休2日補正適用,質問No:230,,,-
選択肢,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,選択肢/削除/交替制による週休2日補正適用,質問No:230,,,-
選択肢,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,選択肢/削除/交替制による週休2日補正適用,質問No:230,,,-
選択肢,(step1側のみ/ノイズ) 省庁判定,diff_only_ノイズ,選択肢/削除/省庁判定,質問No:231,,,-
選択肢,(step1側のみ/ノイズ) 省庁判定,diff_only_ノイズ,選択肢/削除/省庁判定,質問No:231,,,-
選択肢,(step1側のみ/ノイズ) 省庁判定,diff_only_ノイズ,選択肢/削除/省庁判定,質問No:231,,,-
選択肢,(step1側のみ/ノイズ) 省庁判定,diff_only_ノイズ,選択肢/削除/省庁判定,質問No:231,,,-
選択肢,(step1側のみ/ノイズ) 歩掛区分,diff_only_ノイズ,選択肢/削除/歩掛区分,質問No:232,,,-
選択肢,(step1側のみ/ノイズ) 歩掛区分,diff_only_ノイズ,選択肢/削除/歩掛区分,質問No:232,,,-
選択肢,(step1側のみ/ノイズ) 歩掛区分,diff_only_ノイズ,選択肢/削除/歩掛区分,質問No:232,,,-
